URL|Products|Category|Brand|Service_Centre_Name|Contact_Person|Address|Pincode|E-mail|Website|State|City|Latitude|Longitude|std_code|Phone1|Phone2|Mobile1|Mobile2|Mobile3|Mobile4
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Digiworld|Santanu Kumar Bora|New Mission Market,Dr. Huze Road|782001|ndw.nagaon@gmail.com||Assam|Nagaon|26.3506237|92.685609| |||9706114344|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Tech Max|Mr. Prasanta Das|G.D Complex N.T Road,Opposite Bank Of Baroda|784001|prasant_d27@yahoo.com||Assam|Tezpur|26.652849|92.792559| |||9864246579|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|IT Online|Mr. Mamon Sharma|N.S.Avenue; Hospital Road|788005|itonline.silchar@gmail.com||Assam|Silchar|24.8225398|92.799127| |||9435071302|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Eureka Trading|Mr. Pawan Sharma|SHOP NO - 87, MUDA,POLICE BAZAR|793001|eurekatrading_2006@yahoo.com||Meghalaya|Shillong|25.5764966|91.882058| |||9863067469|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Mangall Infotech endover|Mr. Jeevan Chandra|Pona bazar|795001|amt.mnp@gmail.com||Manipur|Imphal|24.8048485|93.934614| |||9402882867|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Micro Lab|Mr Sabyasachi Bagchi|D-14; Bijoydeep Building, Siliguri, Pin-734001|734001|mlabslg@gmail.com||West Bengal|Siliguri|26.7198262|88.425962| |||9126672082|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Printer Bazar|Mr Tanmoy Saha|508/630 Uttar Arabindra Nagar, Alipuduar court|736122|printerbazar.coochbehar@gmail.com||West Bengal|Alipurduar|26.3305408|89.451171| ||||||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Orbit Enterprises|Mr. Murugan|No 5/321, LIC Colony road, Near hotel Vasantham, SALEM. Tamilnadu|636004|orbit_slm@hotmail.com||Tamil Nadu|Salem|11.6727658|78.142805| |||9095022199|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Magnanim Systems|Mr. Ramesh|25, (First Floor),Needarajappaiyar Street|605001|service@magnanimsystem.in||Pondicherry|Pondicherry|11.9338556|79.829604| |||9894732828|||
https://edge.canon.co.in/service-networks|scanner|None|Canon|J.K. Printers|Mr.Ravi|102/1, Thiruchendur Road, Opp to Hotel Annapoorna, Palayamkottai|627002|jkprinters111@gmail.com||Tamil Nadu|Tirunelveli|8.728518|77.711619| |||9843189111|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Aim Enterprises|M.Prabaharan|No 112 Opp Bjp Bhawan,Shop No 3 M.G Road Middle Point|744101|info@aimenterprises.net||Andaman and Nicobar Islands|Port Blair|11.6687448|92.7363| |||9434282223|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Ever - Excellent  Services|Mrs. Ramalakshmi|29,West Sivan Koil Street,Vadapalani,Chennai|600026|cccchn@gmail.com||Tamil Nadu|Chennai|13.0479784|80.210607| |||9444028199|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Vel Support and Systems|Mr. Shiva Kumar|No. 9 Alagesan Road, Vedachalam Nagar,Chengalpattu|603001|velservice2010@gmail.com||Tamil Nadu|Chengalpet|12.6872869|79.98228| |||9865180110|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|JK Printers|Mr.B.Ravi|173/1, Vakkil New Street, Simmakkal|625001|jkprintersmdu@gmail.com||Tamil Nadu|Madurai|9.924462|78.120457| |||9843589111|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Terabyte Technologies|Mr.K.Suresh Kumar|D 46 8th Cross - West, Thillai Nagar|620018|terabytetrichy@gmail.com||Tamil Nadu|Trichy|10.822428|78.685079| |||9842476101|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|JK PRINTERS|Mr. Ravi|232/A,THIRUCHENDUR ROAD,NEAR HOTEL ANNAPOORNA,Palayamkottai|627002|jkprinters111@gmail.com||Tamil Nadu|Tirunelveli|8.7268333|77.735759| |||9843189111|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Inspire Technologies|Mr. Venkatesh V|799,M.I.M,Trade Centre Complex, F7,60 Feet Road,Kumbakonam,Thanjavur|612001|inspire_technologies@yahoo.com||Tamil Nadu|Kumbakonam|10.9586432|79.3767456| |||9842654400|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Gloria Services - Kannur|Mr. Shiju|B-15,Alpha Chambers,Caltex Junction,kannur|670002|knr@gloriabiz.in||Kerala|Kannur|11.8764276|75.375202| |||9995485919|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Gloria Services - Kottayam|Mrs Anu|IV/650,Puthenpurackal bldgs,near madukkani jn,Puthupally road,Muttambalam p.o,Kanjikuzhy,Kottayam|686004|ktm@gloriabiz.in||Kerala|Kottayam|9.5850883|76.544329| |||9895706720|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Adtech Computer Services|Mr. Manoj Mohan|Vadakkedathu Building,Tharayil Junction,|689533|adtech@adtecharanmula.com||Kerala|Aranmula|9.3230681|76.690357| |||9447114488|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Teknix|Mr. Girish|Kottamukku,opp- ruby industries,kollam|691013|mail@teknix.in||Kerala|Kollam|8.8881|76.5789| |||9447342015|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Opera Systems|Mr. Subair .P.A|13/789/38-1,Dee Pee Plaza ,Kokkali,thrissur|680021|operasystems@gmail.com||Kerala|Thrissur|10.5136646|76.209826| |||9846423034|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Ascent Info Systems|Mr. Anil|16/630(14), R.K. Building, Kunnathurmedu,palakkad|678013|anilwarriers@yahoo.com||Kerala|Palakkad|10.768312|76.666127| |||9846036935|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|GLORIA SERVICES|Mr. Jefferry|1/968 C-104, SAINA BUILDING, WEST HILL P.O, CALICUT|673005|clt@gloriabiz.in||Kerala|Calicut|11.2834228|75.7693306| |||8157017000|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Gloria Services|Mr. Tenny Paul|31/6185 B, 1st Floor,Alappat cross Road,Ravipuram|682015|ccccoc1@gmail.com||Kerala|Cochin|9.9574107|76.292423| |||9895080518|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|IT Marketing Group|Mr. Vikas|19/553G,Eraythan complex, Manjeri Road, Malapuram|676505|itmgmlpm@rediff.com||Kerala|Malapuram|11.0551141|76.091915| |||9447078675|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Insight Printer Care|Mr.Biju Kumar|NADUKUDIYIL PLAZA,267-B7,B8,1ST FLOOR,MUDAVOOR,MUVATTUPUZHA|686669|insightprintercare@gmail.com||Kerala|Muvatupuzha|9.9965612|76.571863| |||9847040552|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Logic Computers|Mr. Srinath|Ismail Complex, Sagar Road, Shamshuddin Circle|581320|logiccomputer05@gmail.com||Karnataka|Bhatkal|13.995446|74.549192| |||9448756078|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|S.K. Computers|Mr.Prasanna|9th Cross, Kaladgi Road,Vidya Giri|587102|skcbgk@yahoo.com||Karnataka|Bagalkot|16.1779929|75.655168| |||9448916890|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Wintech Services|Mr. Sagar Kalburgi|4360/B, Opp. Jalgar Maruti Mangal Karyalay, Near Court Compound, Chavat Galli, Belgaum|590001|wintech1415@gmail.com||Karnataka|Belagavi(Belgaum)|15.8657439|74.515613| |||9632703737|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Esskay Technology|Mr. Vijaynath G|No 248 B.C Mansion 1St Floor, St.Paul Convent Road P.J Extension|577002|esskaydvg@gmail.com||Karnataka|Davangere|14.4617306|75.917096| |||9880765334|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Dot Com|Mr. Kumar|#280/1, I floor, 15th main, 6th cross,Opp.to Kuvempu School, Kamakshi hospital Road,Saraswathi puram|570009|dotcommys@yahoo.co.in||Karnataka|Mysore|12.2995553|76.627319| |||9845111623|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Navneeth Systems|Mr. Shyam Bhat|1st Floor, GM Sharanappa Building, J.C.Nagar, Hubli|580020|support@navaneet.co.in||Karnataka|Hubli|15.3499231|75.143706| |||9902459999|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Standard Technologies|Mr. Praveen chand|1st Floor Sarvamangala Bldg.,Valencia, Mangalore|575002|praveen_chandm@yahoo.com||Karnataka|Mangalore|12.8642068|74.857959| |||9845137943|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|S Computers|Mr. Ravi|3/6/59, Opp Krishna Medical, Raichur|584101|kiranscc@hotmail.com||Karnataka|Raichur|16.2076287|77.346271| |||9448755377|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Microtouch Infotech Pvt Ltd|Mr. Rehman|Shop # 16, Ground Floor, Manorama SR Embassy,  PDA Engineering College Road, Aiwan E Shahi Area |585102|support@microtouch.co.in||Karnataka|Gulbarga|17.3173324|76.828641| |||9448066586|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Sunrise Computers|Mr. Shashikumar|1st Floor, Opp to Gurukula Hostel,Behind Suniana Opticals, B.H Road|572102|sunrisetmk@yahoo.co.in||Karnataka|Tumkur|13.339058|77.113386| |||9845354142|9035664523||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Millennium Infotech|Mr. H.K.Basavaraju|Prerana, 5th Cross Road. A.N.K Road,Venkatesh Nagar|577201|millennium_smg2002@yahoo.co.in||Karnataka|Shimoga|13.9411242|75.570987| |||9845138278|||
https://edge.canon.co.in/service-networks|scanner|authorized service franchise|Canon|AB Computer Services|Mr Anjan Reddy /Mr. Y.S. Appanna|N034/2 N S Iyengar Street, Seshadripuram|560020|cccblr2@gmail.com||Karnataka|Bangalore|12.9890254|77.577033| |||9880550579|9880550571||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Vinayaka Computers|Mr.  Avinash|MS Tower Celler, Opp. Bus Depot, Nirmal|504106|vinayakacomputers@hotmail.com||Telangana|Nirmal|19.0895379|78.347695| |||9908033332|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|pranav technologies|Mr. Chandrasekhar reddy|7-5-114/1/4, opp.petrol bunk, padmavathi colony, Mahaboobnagar|509001|pranav_tech@yahoo.com||Telangana|Mahbubnagar|16.75359|78.018862| |||9177100139|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Printer Care|Mr. Nazeer|Shop No. 13 Round Block,Police Welfare Complex, Ananthapur|515001|printercareap@gmail.com||Andhra Pradesh|Anantapur|14.6941362|77.599192| |||9440285002|||
https://edge.canon.co.in/service-networks|scanner|None|Canon|ASK Informatics|Mr. Pasha/Shravan|6-2-132, Adj Hanamkonda Police Station Chowrastha hanamkonda|506001|cccwarangal@gmail.com||Telangana|Warangal|18.0068853|79.568943| |||8885658999|9246895022||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Tele computer solutions|Mr.Kiran Kumar|# 11-3-194, 1st Floor,Beside Baburao Petrol Bunk, Balaji Nagar|507002|tcs_kmm@yahoo.com||TELANGANA|Khammam|17.250568|80.144785| |||9440704303|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|S.L. Computers And Communications|Mr. Narayanamurthy|A6 DEVI Appartment, Subhadra Arcade, Bhanugudi junction, kakinada|533001|narayanamurthyp@yahoo.com||Andhra Pradesh|Kakinada|16.9715112|82.235976| |||9848361613|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Sri Sai Technologies|Mr. Sai Kumar|G1, Sri Balaji towers, Beside Reddy seva samiti ladies hostel, Rajiv park road, kadapa|516001|srisaitechnologies.kdp@gmail.com||Andhra Pradesh|Kadapa|14.4621493|78.827161| |||9440521070|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Vision Technologies|Mr. Rajababu|#1-2-253, 1St Floor,Laxmi Narsu Mansion,Opp.Hotel Park Lane 95,Secunderabad|500003|ccchyd@gmail.com||Telangana|Secunderabad|17.4406712|78.4878678| |||7386876455|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Virat technologies|Mr. Vasanth|D.5-32(2), Beside Vijay Digitals, Kurnool Road|523002|virattechnologies.ong@gmail.com||Andhra Pradesh|Ongole|15.5134942|80.040102| |||9246462940|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Microlion Computers|Mr. Saradhi/ Satish|Venkta Balaji Towersopp Modern Academy College,Jemmichattu Centre|520010|microlion.canon@gmail.com||Andhra Pradesh|Vijaywada|16.506428|80.644312| |||9885772233|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Best technologies|Ms. Sabitha|1st Floor Maisaiah Circle, Church Compound, Busstand Road|508001|besttechnologies.nlg@gmail.com||Telangana|Nalgonda|17.0567426|79.269564| |||8341746322|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Ruchi Infotech|Sunil Gawde/ Ganesh|The Tarun Plastic Ind Est, gala no 17 L, 3rd fllor new nagardas road , mogra pada, Andheri east|400069|printer@ruchiinfotech.net,paresh@ruchiinfotech.net||Maharashtra|Mumbai|19.1261533|72.85015| |||9870982566|9870982567||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|CPS Solutions|Mr. Nitin & Vasudev|Office No 006,Mezzenine floor,Krishna Complex  Next to Sreedevi hospital Kalyan West|421301|mycpssolution@gmail.com;support@cpssolutions.co.in||Maharashtra|Thane|19.2360674|73.127302| |||9920011858|9920013858||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|FOS  Telesystems|Laxmi / Sahli / Javed|205/A, Hitech Shopping Center,  Vinobha Bhave Nagar, LIG Colony,  Kurla (W)|400070|canonsupport@fos.net.in;javed.kazi@fos.net.in||Maharashtra|Mumbai|19.0698432|72.8815269| |||9870000357|9870000358||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Vivek Infotech(MH)|Mr. Hitesh & Mr. Chirag|D,268- Vashi Plaza, Sector 17.|400703|vivek.vashi2@gmail.com;vivek.nashik@gmail.com||Maharashtra|Navi- Mumbai|19.0694138|72.998121| |||9011054854|9552501810||
https://edge.canon.co.in/service-networks|scanner|None|Canon|Technologies 2000|Jigna/ Vallabh Kakkad|1st Floor, 22, Shiv Plaza Shopping Centre, Station Road, Kandivali West|400067|info@technologies2000.com;technologies2000@live.com||Maharashtra|Mumbai|23.7392738|71.2010905| |||9833549302|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Centaur Computer Technology Pvt Ltd|Pooja/ Anirban|F-10.Jairam Complex,Rua-De-Ourem.Neuginagar,Panjim|403001|cccgoa2@gmail.com; anirban@centaurcomputer.com||Goa|Panjim|15.490423|73.832375| |||9225902350|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Global Systems|Mr. Nitin Tiwari|1st Floor, Yadav Complex, In Front Off Cantt Shopping Mall, Civil Line|470002|globalsystems.sagar@gmail.com, canon.globalsagar@gmail.com||Madhya Pradesh|Sagar|23.8416667|78.762778| |||8982491337|9407231937||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|PC Infotech Solutions|Mr. Chetan Kumbhani & Mr. Sameer|SHOP NO. 19, 1ST FLOOR, SHIKHAR COMPLEX, JAYSHREE ROAD|362001|pcis.jnd@gmail.com||Gujarat|Junagadh|21.5176033|70.458984| |||9824028910|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Sudarshan Infosys|Mr. Amit|Shraddha Park Colony Bedi Port Road,Opposite Patel Colony 5|361008|sudarshaninfosys@gmail.com||Gujarat|Jamnagar|22.4847883|70.05849| |||9824478403|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Yes Electonics Bharuch|Mr. Nehal Patel/Mr. Vijay Patel|A 31 Mirambica Society B4 Sony World Room,Dahej By Pass Road Village- Bholav(Part)Taluka - Bharuch Dist. Bharuch|392001|cccbha@gmail.com||Gujarat|Bharuch|21.7218502|72.989122| |||9714993915|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Prime Infotech|Mr. Rakesh Kumar Patel/Mr. Paresh|2nd Floor Surya Complex,St Workshop Road|384002|paresh_zeri@yahoo.com paresh.kapadiya@yahoo.com||Gujarat|Mehsana|23.5950398|72.384786| |||9825637007|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Yes Electronics|Mr. Vijay Patel|5 Anmol Plaza Opp. Macdonalds Restaurant,Old Padra Road|390020|cccbar@gmail.com||Gujarat|Baroda|22.2969426|73.165071| |||9824077996|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Bhavi Electronics|Mr. Vipul Joshi|101, Shivalik-10, Opp. SBI Zonal Office,S. M. Road, Ambawadi|380015|cccahm@gmail.com||Gujarat|Ahmedabad|23.0221559|72.547271| |||9824263285|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Sai Services|Mr. Kapil Vyas|12/486,Mitra Niwas Road,Ratlam,Near Rangoli Garden|457001|sairtm@gmail.com||Madhya Pradesh|Ratlam|23.3282909|75.0469423| |||9302510165|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Integrated Solutions|Mr. Chaitanya Korde|1, C.O. Apartment, Opp S.C.A School,Near 4th Bridge Napier Town,|482001|isojbp@gmail.com||Madhya Pradesh|Jabalpur|23.1577471|79.937217| |||9826141405|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|P.C. Infotech|Anil P Vaniya|Ward 3A,Plot No 427,Vandana Circle Ram Buag Road Adipur Gandhidham Kutchh|370205|pcinfotech.ad@gmail.com||Gujarat|Gandhidham|23.0707028|70.087529| |||9925013709|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Care Enterprise|Mr. Jagdish Navadia|2nd Floor, 203, Akashdeep Complex, Kalanala, Bhavnagar|364001|icareprint@rediffmail.com, ascbvc@gmail.com||Gujarat|Bhavnagar|21.77|72.1426| |||9824295158|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Sudarshan Marketing|Mr.Kishor Pate/Vikram Kuvad|FF 3, Upper Level, King’s Plaza  Astron Chowk|360001|kuvad.v@gmail.com,sudarshan@sudarshanmkt.com||Gujarat|Rajkot|22.2917292|70.788442| |||9824477555|9824578251|9925695092|
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Task Force Computers Pvt.Ltd.|Mr. Pankaj Gosain / Mrs. Kavita Gosain|M-21 Madhav Nagar|474002|kavita_gosain@yahoo.com, info.taskforce@gmail.com||Madhya Pradesh|Gwalior|26.202462|78.177636| |||9826307755|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Jain Computer Gallery|Mr. Ashish Jain|M-13, Mansarover Complex, Bus Stand, Madhya Pradesh-480001|480001|jaincomputerchw@gmail.com||Madhya Pradesh|Chhindwara|22.0582469|78.938256| |||9425146607|9424600000||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Integrated Computers|Mr. Rajeev Chapra|43, Sarvodaya Market, Opp. Hotel Natraj, Madhya Pradesh-484001|484001|rchapra@rediffmail.com||Madhya Pradesh|Shahdol|23.2952398|81.359092| |||9425180717|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|PC Infotech Solutions|MR. NIKUNJ PATEL / MR. SAMEER HINGARAJIYA|Shop No. F/5, Platinum Plaza, Garden Road|389001|pcis.godhra@gmail.com||Gujarat|Godhra|22.7788745|73.618243| |||9824028910|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|PC Infotech Solutions|Mr. Samir Hingarajiya/ Mr. Chetan Kumbhani|314,Jolly Plaza, Athwa Gate, Surat|395001|cccsur@gmail.com||Gujarat|Surat|21.1865144|72.810919| |||9824751549|9824751690|9822204910|
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Baundia Infotech|Mr. Ankul Agrawal|Richariya Complex, Semariya Chowk, Rewa Road, Satna|485001|baundiastn@gmail.com||Madhya Pradesh|Satna|24.2198207|76.602278| |||9425470787|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Satkar Infotech|Mr. Anil Modh|102, 1st Floor, Cosy Complex, Dhundhiyawadi, Dhundhiyawadi Road, Palanpur|385001|anilmodh@rediffmail.com||Gujarat|Palanpur|24.1747252|72.42768| |||9824134340|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|K-Link Computers|Mr. Sarwajit Bedi|Near Indu Chowk, Magarpara Road, Bilaspur, Chhattisgarh, Pin- 495001|495001|klinkcomputers@gmail.com||Chhattisgarh|Bilaspur|22.0800602|82.142561| |||9755535553|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|H N Infotech|Mr. Satendra Singh|Ring Road, Choprapara, Ambikapur|497001|hninfotech@gmail.com||Chhattisgarh|Surguja|23.1082625|83.187296| |||9826707102|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Auto Serve|Yogesh Deodhar|Shop No.5 and 6, Amruta Apt., Tilak Lane, Ratnagiri|415612|autoservertn@yahoo.co.in||Maharashtra|Ratnagiri|16.9969447|73.290802| ||||||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Phoenix Services Pimpri|Mr. Nitin Patil|Shop No. 67,Near Akurdi Chowk Pune|411035|cccpcmc@gmail.com||Maharashtra|Pune-Pimpri|18.6501382|73.785486| |||9049009524|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Vivek Infotech|Mr. Chetan Kumbhani|Shop no. 31, Gurusai Apartment, Shyam Talkies Complex, Nanded-431601|431601|vivek.nanded1@gmail.com||Maharashtra|Nanded|19.1556041|77.310709| |||9552501811|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Quality Office Equipments|Mr. Arun Kadam|04 Golden Palace Opp. DBJ College|415605|quality_canon@rediffmail.com||Maharashtra|Chiplun|17.5232115|73.526038| |||9922961445|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Satyam Computers Gallery|Shrikant Gandhi|Shop No.5 Swastik Chambers,Savedi Naka,Savedi|414003|ascanr11@gmail.com||Maharashtra|Ahmednagar|19.1279725|74.728993| |||9423160126|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Channel Four Plus|Mr. Sanjay Kalwani|07 Second Floor,Durga College Complex.K.K.Road|492001|kalwaniryp@gmail.com||Chhattisgarh|Raipur|21.2501954|81.636216| |||9425204343|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Delta Services|Mahesh Kamble|Opp. Andhra Bank, Near Mahesh Tailer, ,Akkalkot Road, Water Tank|413005|maheshgoa@yahoo.com||Maharashtra|Solapur|17.6660291|75.951152| |||9922159922|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|King Computer|Mr. Kailash Shah|204 Kh, Ram Krushi Bungalow, opp Tukaram Vidalaya, New Shahpuri, Behind Hotel Tourist|416003|kailaskshah@gmail.com||Maharashtra|Kohlapur|16.7050449|74.244362| |||9373650728|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Ashajyoti Computers|Mr. Manish A. Agrawal|20, Ground Floor,Raka Mall,Near Jai Stambh|444601|ashajyoti@rediffmail.com||Maharashtra|Amravati|20.9307563|77.754772| |||7507335334|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Mobile Computers|Mitesh C Shah|Krushna Kunj Station Road,|431401|prbmobile@gmail.com||Maharashtra|Parbhani|19.2599613|76.774014| |||9823127222|||
https://edge.canon.co.in/service-networks|scanner|authorized service center|Canon|Vivek Infotech|Mr. Chirag Patoliya|Plot no 28,, Devkinandan Shopping complex, Nr.Sharma mangal karyalaya, Deepali Nagar, Mumbai Naka|422009|vivek.nashik@gmail.com||Maharashtra|Nasik|19.9811159|73.7822762| |||9552501814|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Visual Communication Centre|Mr. John Velayudhan|Shop No 15; 1st Floor; Municipal Shopping Complex; Gandhi Chowk; Latur - 413512|413512|johnv@visuallatur.com||Maharashtra|Latur|18.399326|76.577162| |||9890600033|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Delite Computers|Mr. Pradeep B. Kharat|DR. LAULKAR COMPLEX; SUBHASH ROAD; BEED - 431122|431122|delitecomp2002@gmail.com||Maharashtra|Beed|18.9939023|75.755591| |||9404030040|||
https://edge.canon.co.in/service-networks|scanner|Authorized Service Centre|Canon|Kirti Computer & Services|Mr. Sagar Nandekar|Swastik Chowk Godhni Road, Yavatmal - 445001|445001|canonserviceyavatmal@gmail.com||Maharashtra|Yavatmal|20.3849784|78.132918| |||8208237362|||
https://edge.canon.co.in/service-networks|scanner|sales and service dealer|Canon|Copier Techno Systems|Prabhu Swamy|AGM ARCADE, 1ST FLOOR, 1ST CROSS,  M G ROAD, ABOVE ALAHAHBAD BANK|572101|prabhu@copiertechnosystems.net, presales@copiertechnosystems.com||Karnataka|Tumkuru|13.339515|77.104974| |||9845172058|9448436725||
https://edge.canon.co.in/service-networks|scanner|Sales and Service Dealer|Canon|Marikar(Motors) Limited|Aravind P S|Marikar Building,Opp Secretariate, MG Road,Tvm-001|695001|aravind@marikarcanon.in||Kerala|Thiruvananthapuram|8.4986763|76.948341| |||9947031111|||
https://edge.canon.co.in/service-networks|scanner|Sales and Service Dealer|Canon|Marikar(Motors) Limited|Aravind P S|Door No.37/375a,Khafji Tower,Cusat Signal Junction, Changampuzha Nagar P.O, South Kalamassery|682033|aravind@marikar.in||Kerala|Ernakulam|10.0475483|76.318044| |||9947031111|||
https://edge.canon.co.in/service-networks|scanner|Sales and Service Dealer|Canon|Corporate Business Solution|Jayaraj Menon|Door No.18/11-6,C-10,A&T Complex,Iind Floor,Stadium By Pass Road|678001|corporatepkd@gmail.com||Kerala|Palakkad|10.7600574|76.65571| |||9846199729|||
https://edge.canon.co.in/service-networks|scanner|Sales and Service Dealer|Canon|Corporate Business Solution|Manoj V S Nair|17/575, A4, CALICUT MALL, PUTHIYARA ROAD, PUTHYARA PO|673004|corporateclt@gmail.com||Kerala|Kozhikode|11.2555469|75.787882| |||9946484315|||
https://edge.canon.co.in/service-networks|scanner|Sales and Service Dealer|Canon|Euro Agencies|George Varghese|39/3729, Ravipuram Road|682016|george@euroagencies.in||Kerala|Ernakulam|9.9639958|76.289284| |||9895712799|||
https://edge.canon.co.in/service-networks|scanner|Sales and Service Dealer|Canon|KVR Systems Sales & Services|Amerjith K|Ist FLOOR, KVR TOWER, CHAKKORATHKULAM,WEST HILL PO|673005|amer@kvrsystems.in||Kerala|Kozhikode|11.2783|75.770926| |||9447086058|||
